seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,compass_magneticBearing,barometer_relativeAltitude,barometer_pressure,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,GIS_Elevation,Temperature (°C),Humidity (%),Cloud Cover (%),Wind Speed (km/h)
13.77,-0.036100596,-0.538444519,-0.56566906,-0.966885597,9.752803326,0.34402217,-0.006322451,0.047952885,0.003604103,-0.526606441,-0.597203642,0.438913748,0.416399106,-2.799756646,-1.46595484,-0.959277451,10.78125,-45.01875305,-26.02500153,149.9681171,,,-1.199402362,9.018548489,-0.57308102,0.337500006,-60.48750305,-41.32500076,-0.013805544,0.050090912,0.004520399,-1.199402362,9.018548489,-0.57308102,19.90059269,32,83,18,21
13.78,-0.062181085,-0.578039646,-2.044665337,-0.96438998,9.753225327,0.339015096,-0.013286309,0.023671011,-0.02932151,-0.526702672,-0.596931785,0.439138532,0.416430175,-2.8035537,-1.466366649,-0.963513196,16.33125114,-45.88125229,-24.43125153,151.9652002,,,-1.069113159,9.039605331,-1.811845326,5.887500286,-61.35000229,-39.73125076,-0.020769403,0.025809037,-0.028405212,-1.069113159,9.039605331,-1.811845326,19.89436933,32,83,18,21
13.79,0.145047218,-1.004825115,-2.021899283,-0.964176893,9.75333643,0.336424291,0.032528549,-0.016065744,-0.002138027,-0.526754647,-0.59685725,0.439227417,0.4163775,-2.80587709,-1.466475248,-0.965896696,11.36250019,-44.79375076,-26.45625114,149.4328941,,,-0.785802937,8.691688919,-1.549591935,0.918750048,-60.26250076,-41.75625229,0.025045456,-0.013927717,-0.00122173,-0.785802937,8.691688919,-1.549591935,19.90371803,32,83,18,21
13.8,-0.056508601,-1.234759331,-0.763832152,-0.963828564,9.753314972,0.33802259,0.038637197,0.014355323,-0.009468404,-0.52669704,-0.596847892,0.439219981,0.41647166,-2.804286718,-1.46645546,-0.964461625,13.65000057,-44.17500305,-25.31250191,150.1870713,0.760971069,996.5345459,-0.69870422,8.924630404,0.032901309,3.206250191,-59.66250229,-40.61250305,0.031154103,0.016493349,-0.008552107,-0.69870422,8.924630404,0.032901309,19.88654095,32,83,18,21
13.81,0.713407665,-0.218701363,0.158977553,-0.960411906,9.753740311,0.335494071,-0.056902056,0.059681489,-0.025961753,-0.526802927,-0.596643209,0.439299732,0.416546836,-2.805522442,-1.466871381,-0.96595636,14.10000038,-46.46250153,-26.85000038,149.9770106,,,0.034456646,9.867522049,0.437886536,3.656250238,-61.95000076,-42.15000153,-0.064385147,0.061819515,-0.025045456,0.034456646,9.867522049,0.437886536,19.89564326,32,83,18,21
13.82,1.026114643,0.141586781,-0.486545183,-0.958673745,9.754110336,0.329649076,-0.02196059,0.005070178,0.038056876,-0.52698186,-0.596465647,0.439439982,0.416426882,-2.810398459,-1.467236161,-0.970854312,11.19375038,-47.38125229,-29.34375191,148.2295929,,,-0.010049853,9.994341469,-0.287138715,0.75,-62.86875153,-44.64375305,-0.029443681,0.007208205,0.038973173,-0.010049853,9.994341469,-0.287138715,19.91877649,32,83,18,21
13.83,0.397022307,0.125424862,-0.06319885,-0.966564745,9.753176689,0.334155068,0.086590082,-0.080481437,0.100945404,-0.526811123,-0.596956283,0.43923144,0.416159764,-2.808746934,-1.466320515,-0.968392462,11.10000038,-45.03750229,-27.56250191,148.5337838,,,-0.863808952,9.619146824,0.725623481,0.65625,-60.52500153,-42.86250305,0.079106987,-0.078343408,0.101861702,-0.863808952,9.619146824,0.725623481,19.89032534,32,83,18,21
13.84,-0.636980236,0.56069231,1.26008755,-0.976709604,9.751988411,0.339345694,0.010781763,-0.037690358,0.083383043,-0.526483834,-0.597446293,0.439153984,0.415952489,-2.807201982,-1.46516341,-0.966386884,11.83125019,-46.06875229,-26.51250076,150.079635,0.613006592,996.5519409,-1.821416581,10.1690176,1.553899026,1.387500048,-61.55625153,-41.8125,0.00329867,-0.03555233,0.084299339,-1.821416581,10.1690176,1.553899026,19.90626947,32,83,18,21
13.85,-0.905255646,-0.185788155,-0.08300215,-0.976870745,9.751997471,0.338608593,-0.018417573,0.096211204,-0.040989028,-0.526280046,-0.597207576,0.439487919,0.41620034,-2.807924151,-1.46517247,-0.968144119,11.13750076,-45.20625305,-25.48125076,150.5915002,,,-1.829552174,9.548797989,-0.122991097,0.712500036,-60.69375229,-40.78125,-0.025900666,0.098349228,-0.04007273,-1.829552174,9.548797989,-0.122991097,19.8930076,32,83,18,21
13.86,-0.250603497,0.243022442,-1.739104867,-0.963790029,9.753305912,0.338377386,0.00320704,0.124310981,-0.121256659,-0.526327431,-0.596471846,0.4397282,0.416940928,-2.803935051,-1.4664464,-0.965850592,10.20000076,-49.31250381,-29.26875114,149.3093395,,,-1.197009504,9.734002471,-1.594816327,-0.243750006,-64.78125,-44.56875229,-0.004276053,0.126449011,-0.120340362,-1.197009504,9.734002471,-1.594816327,19.91093893,32,83,18,21
13.87,1.325681567,0.968297005,-1.962104797,-0.946354091,9.754964828,0.339809626,0.070402164,0.086315192,-0.209587708,-0.526664078,-0.595858991,0.439548254,0.417581528,-2.796859026,-1.468081951,-0.959530532,11.55000019,-43.875,-25.96875191,149.3795424,,,-0.036849462,9.23390255,-1.519442368,1.125,-59.34375381,-41.26875305,0.062919073,0.088453221,-0.208671409,-0.036849462,9.23390255,-1.519442368,19.88523495,32,83,18,21
13.88,1.667131037,-1.016094208,-1.202356696,-0.933375537,9.756068707,0.343971252,0.069424783,-0.029016077,-0.043921179,-0.527086884,-0.595723778,0.438978434,0.417840302,-2.788509011,-1.469186425,-0.950583667,13.06875038,-43.74375153,-26.90625191,148.4048306,0.589233398,996.5548096,1.856232196,9.421140909,-0.060418777,2.625,-59.23125076,-42.20625305,0.061941688,-0.026878051,-0.043004882,1.856232196,9.421140909,-0.060418777,19.91879284,32,83,18,21
13.89,1.976207256,-0.569277763,0.296703115,-0.941188037,9.755270004,0.345286965,-0.021380268,-0.064140802,0.214718968,-0.527076781,-0.596234322,0.438738927,0.417376012,-2.789959788,-1.468387723,-0.950812161,8.587500572,-42.5625,-27.16875076,147.4488511,,,0.466121858,9.487063026,0.835573661,-1.856250048,-58.05000305,-42.46875,-0.02886336,-0.062002776,0.215635262,0.466121858,9.487063026,0.835573661,19.89815158,32,83,18,21
13.9,0.201886058,0.009365559,0.041056901,-0.967403144,9.752938271,0.338643119,-0.059101167,-0.064079716,0.254425183,-0.526651502,-0.5970397,0.43916671,0.416310355,-2.804854274,-1.466087759,-0.964662343,13.50000095,-45.73125076,-29.26875114,147.3800897,,,-1.189232874,10.02018414,0.080398842,3.056250095,-61.21875381,-44.56875229,-0.066584261,-0.061941689,0.255341476,-1.189232874,10.02018414,0.080398842,19.88944202,32,83,18,21
13.91,-1.707955003,0.877602577,-0.737120241,-0.982698858,9.751545429,0.334745318,-0.005100722,-0.023640466,0.056260646,-0.526218891,-0.597314566,0.439680561,0.41592066,-2.813281655,-1.464735925,-0.973364711,15.39375019,-45.84375,-31.20000076,145.7618692,,,-3.072384238,10.29332471,-0.573679224,4.950000286,-61.33125305,-46.5,-0.012583815,-0.02150244,0.057176945,-3.072384238,10.29332471,-0.573679224,19.88293987,32,83,18,21
13.92,-1.359320104,0.628763199,-0.394558676,-0.974537998,9.75224638,0.338131323,0.057574004,0.010537418,-0.145080384,-0.526263565,-0.597030342,0.439593419,0.416363999,-2.807611108,-1.465413749,-0.968300819,14.64375019,-50.10000229,-32.90625,146.7026368,0.594512939,996.5541992,-2.182732868,10.25707359,0.07896315,4.200000286,-65.58750153,-48.20625305,0.050090912,0.012675444,-0.144164087,-2.182732868,10.25707359,0.07896315,19.88679032,32,83,18,21
13.93,0.333988458,0.902882576,1.207671523,-0.95716992,9.753801346,0.342881367,0.011759148,0.07336486,-0.161573735,-0.526539117,-0.596505821,0.439298153,0.417078495,-2.797605395,-1.466932237,-0.958980858,11.625,-46.23750305,-29.92500114,147.0889779,,,-0.469950375,10.50401287,1.578784394,1.181250095,-61.70625305,-45.22500229,0.004276054,0.075502887,-0.160657439,-0.469950375,10.50401287,1.578784394,19.90079096,32,83,18,21
13.94,1.755762577,0.323316574,0.543343186,-0.947456002,9.754780769,0.34198302,-0.04413498,0.1452331,-0.075899948,-0.52671504,-0.596075773,0.43931818,0.417449921,-2.795197248,-1.467899561,-0.95723182,14.92500019,-42.46875,-25.61250114,148.9062191,,,0.538983285,9.84945631,0.343968261,4.481250286,-57.95625305,-40.91250229,-0.051618074,0.147371124,-0.074983652,0.538983285,9.84945631,0.343968261,19.89348013,32,83,18,21
13.95,0.958034188,-0.197082996,-1.104699612,-0.943715632,9.75523138,0.339468032,-0.009865466,0.038912086,-0.003115411,-0.526811332,-0.5958426,0.439417452,0.417556837,-2.796290517,-1.468348026,-0.958674759,12.67500019,-42.99375153,-24.97500038,149.8477656,,,0.034935206,9.539705467,-1.533799303,2.231250048,-58.46250153,-40.27500153,-0.01734856,0.041050114,-0.002199114,0.034935206,9.539705467,-1.533799303,19.91315533,32,83,18,21
13.96,0.616208076,-0.548745155,-2.461548448,-0.947078645,9.755000114,0.336744115,0.052442741,-0.041722064,0.060903217,-0.526814669,-0.595922351,0.439504415,0.417347252,-2.799971223,-1.468118191,-0.962146401,13.98750019,-45.24375153,-27.18750191,148.9978476,0.451828003,996.571167,-0.924108106,8.818987274,-1.786959958,3.543750048,-60.73125076,-42.48750305,0.044959647,-0.039584038,0.061819515,-0.924108106,8.818987274,-1.786959958,19.8972355,32,83,18,21
13.97,0.102181762,-0.518168449,-0.660508826,-0.952022135,9.754473686,0.338049233,0.040469791,-0.062308206,0.033902995,-0.526774496,-0.596231401,0.439371988,0.417095914,-2.800394416,-1.467595398,-0.961906314,10.95000076,-42.30000305,-24.03750038,150.39206,,,-0.558125891,9.511469603,0.472582489,0.506250024,-57.78750229,-39.33750153,0.032986699,-0.06017018,0.034819292,-0.558125891,9.511469603,0.472582489,19.88994857,32,83,18,21
13.98,0.019744635,-0.522002697,0.714354634,-0.953423172,9.754351139,0.33764942,-0.026480988,0.015943571,0.009834923,-0.526745111,-0.596265346,0.439407229,0.417047441,-2.801230669,-1.46747458,-0.962723821,12.90000057,-45,-26.06250191,149.9220056,,,-0.945164943,9.092726135,0.967178905,2.456250191,-60.48750305,-41.36250305,-0.033964082,0.018081598,0.01075122,-0.945164943,9.092726135,0.967178905,19.9046858,32,83,18,21
13.99,0.087762415,0.560964108,0.426295742,-0.955357581,9.754312515,0.333260462,-0.06374374,0.009346232,0.031337364,-0.526748806,-0.596186012,0.439626977,0.416924462,-2.805955648,-1.467435598,-0.96762225,11.90625,-45.69375229,-29.00625038,147.592748,,,-0.79872421,10.42744236,0.699182773,1.462500095,-61.16250229,-44.30625153,-0.071226834,0.011484259,0.03225366,-0.79872421,10.42744236,0.699182773,19.90827109,32,83,18,21
14,0.174766988,0.357239246,0.256967574,-0.960906386,9.753771782,0.333129868,-6.11E-04,0.022754712,0.068722286,-0.526580811,-0.596331656,0.439751223,0.41679737,-2.807877421,-1.466902614,-0.969560266,11.77500057,-42.13125229,-24.73125076,149.586858,0.414840698,996.5753174,-0.871585667,10.03250694,0.629910558,1.331250072,-57.61875153,-40.03125,-0.008093959,0.02489274,0.069638586,-0.871585667,10.03250694,0.629910558,19.88668168,32,83,18,21
14.01,-0.172062635,2.350786209,1.217105865,-0.963638067,9.753428459,0.335298181,0.012370012,-0.007880155,0.014233149,-0.526473939,-0.596478462,0.439710498,0.416765362,-2.806745291,-1.466566563,-0.968311906,15.67500019,-44.40000153,-26.32500076,149.3360693,,,-1.377308714,10.51071301,1.115533918,5.25,-59.86875153,-41.625,0.004886919,-0.005742129,0.015149446,-1.377308714,10.51071301,1.115533918,19.88670477,32,83,18,21
14.02,-0.31110853,0.041612148,0.322314531,-0.958591729,9.753829479,0.338070944,0.027275112,0.05723803,-0.095355992,-0.526453286,-0.59628284,0.439683273,0.417099923,-2.802535057,-1.466959953,-0.964633703,10.55625057,-44.77500153,-27.07500076,148.8390613,,,-1.608455384,9.038169861,0.231146657,0.112500004,-60.26250076,-42.375,0.019792019,0.059376056,-0.094439696,-1.608455384,9.038169861,0.231146657,19.8814697,32,83,18,21
14.03,-0.164216399,-1.014903545,-0.454437956,-0.947691262,9.754722595,0.342996612,0.054061533,0.057726722,-0.102472566,-0.526555121,-0.595967054,0.439479336,0.417637289,-2.794327855,-1.46784234,-0.956985861,12.61875057,-44.83125305,-27.35625076,148.6082531,,,-0.108275235,9.269794703,-0.166899375,2.175000191,-60.30000305,-42.65625,0.046578439,0.059864748,-0.101556268,-0.108275235,9.269794703,-0.166899375,19.90946227,32,83,18,21
14.04,0.453670591,-0.873799801,-0.702030927,-0.941729575,9.755307674,0.342777044,-0.019272785,0.040133815,-0.022296564,-0.52662012,-0.595673084,0.439532056,0.417919144,-2.792513967,-1.46842438,-0.955745161,12.76875019,-43.61250305,-26.28750038,148.9204667,0.533737183,996.5614014,-0.419701096,9.310951424,-0.385723007,2.325000048,-59.08125305,-41.58750153,-0.026755879,0.042271842,-0.021380268,-0.419701096,9.310951424,-0.385723007,19.90656516,32,83,18,21
14.05,1.103820533,-0.21533823,-1.126886129,-0.947832495,9.755053043,0.333059669,-0.05751292,-0.013500111,0.105129826,-0.526740313,-0.595722586,0.439818844,0.41739504,-2.803675175,-1.468170524,-0.966493219,11.98125076,-47.25,-28.10625076,149.2540709,,,0.272781774,9.454640627,-0.85184487,1.537500024,-62.73750305,-43.40625,-0.064996012,-0.011362085,0.106046125,0.272781774,9.454640627,-0.85184487,19.89901138,32,83,18,21
14.06,0.156228304,0.659070492,0.228872992,-0.958780497,9.754049778,0.331116363,0.005650499,-0.094531324,0.106901336,-0.526620239,-0.596156538,0.43986541,0.416877553,-2.809064269,-1.467176437,-0.971082151,10.65000057,-43.27500153,-25.42500114,149.5648413,,,-0.815473938,10.40830002,0.750389184,0.206250012,-58.74375153,-40.72500229,-0.001832594,-0.092393296,0.107817637,-0.815473938,10.40830002,0.750389184,19.9138174,32,83,18,21
14.07,-0.256756663,0.613156796,1.605910242,-0.962937623,9.753518105,0.334692791,0.006750056,-0.03744601,0.033902995,-0.52653721,-0.596476436,0.439672619,0.416728228,-2.807080746,-1.466653407,-0.968510419,11.92500019,-44.41875076,-26.26875114,149.400406,,,-1.315095329,10.24175949,1.961157441,1.481250048,-59.88750076,-41.56875229,-7.33E-04,-0.035307984,0.034819294,-1.315095329,10.24175949,1.961157441,19.91232084,32,83,18,21
14.08,-0.707234919,0.146464348,1.198027015,-0.962724626,9.753452301,0.337224603,-5.80E-04,0.038301221,-0.026939137,-0.526456356,-0.596492708,0.439638227,0.416843355,-2.804666996,-1.466588378,-0.966243207,15.30000019,-46.16250229,-25.65000153,150.941444,0.475616455,996.5682373,-1.682154328,9.26142025,0.955932662,4.856250286,-61.65000153,-40.95000076,-0.008063415,0.040439247,-0.026022839,-1.682154328,9.26142025,0.955932662,19.90358211,32,83,18,21
14.09,-0.883966118,-0.493779182,-0.380038172,-0.960255951,9.753702641,0.337010473,-0.013591742,0.076663529,-0.060781045,-0.526337326,-0.596211255,0.43987672,0.417144582,-2.804064035,-1.466835141,-0.966591835,12.30000019,-46.46250153,-26.83125114,149.9943462,,,-1.89320128,9.069754887,-0.787238654,1.856250048,-61.95000076,-42.13125229,-0.021074835,0.078801556,-0.05986475,-1.89320128,9.069754887,-0.787238654,19.91501904,32,83,18,21
14.1,-0.310473889,-0.289294243,-1.572895467,-0.953310102,9.754603386,0.330582768,-0.043585202,0.047342021,-0.082650004,-0.526483715,-0.595664471,0.440214843,0.417384267,-2.807798982,-1.467724562,-0.971321106,9.393750191,-44.30625153,-24.97500038,150.5904695,,,-0.681475881,9.510991478,-1.229432249,-1.050000072,-59.77500153,-40.27500153,-0.051068296,0.049480047,-0.081733707,-0.681475881,9.510991478,-1.229432249,19.88870879,32,83,18,21
14.11,0.841694593,-0.088643551,-1.244610906,-0.945451975,9.755578518,0.324355975,-0.027336199,0.01282816,-0.038484481,-0.526820838,-0.595273942,0.440288052,0.41743882,-2.811106324,-1.468694031,-0.9748182,15.13125038,-43.23750305,-26.11875153,148.8648202,,,-0.005982058,9.68315506,-0.660419062,4.6875,-58.70625305,-41.41875076,-0.034819292,0.014966187,-0.037568184,-0.005982058,9.68315506,-0.660419062,19.88522944,32,83,18,21
14.12,1.365063012,0.359665394,-0.497430384,-0.945269078,9.755680084,0.32180652,-0.009254602,0.002871065,0.045998118,-0.526966184,-0.595301419,0.440240309,0.417266473,-2.813458681,-1.468796074,-0.976774663,12.05625057,-45.80625153,-28.08750153,148.4841851,0.486175537,996.5670776,0.285703045,10.0972332,-0.169890407,1.612500072,-61.27500153,-43.38750076,-0.016737694,0.005009091,0.046914415,0.285703045,10.0972332,-0.169890407,19.89193549,32,83,18,21
14.13,0.190618515,-0.259386539,-1.139774919,-0.951541305,9.755129337,0.320012778,0.011636974,-0.014477496,0.068477941,-0.526858181,-0.595477849,0.440364897,0.417019621,-2.817163706,-1.46824646,-0.98028338,12.63750076,-45.97500229,-26.79375076,149.7668148,,,-0.916451091,9.458827972,-0.968136048,2.193750143,-61.46250153,-42.09375,0.004153881,-0.012339468,0.069394238,-0.916451091,9.458827972,-0.968136048,19.88395853,32,83,18,21
14.14,-0.540116191,-0.825944901,-1.78986001,-0.953670919,9.754881382,0.321228638,0.067195126,0.023518293,-0.005497783,-0.52668044,-0.595471203,0.440497145,0.41711393,-2.816694856,-1.467999816,-0.980227649,14.15625095,-45.75,-26.58750153,149.8370911,,,-1.439880997,8.924630165,-1.492523104,3.712500095,-61.23750305,-41.88750076,0.059712031,0.025656321,-0.004581486,-1.439880997,8.924630165,-1.492523104,19.90360015,32,83,18,21
14.15,-1.346305609,-1.99418354,-1.64438808,-0.949266613,9.755260468,0.3227593,0.049754937,-0.009101885,-0.082039141,-0.526729584,-0.595331371,0.440431237,0.417321026,-2.813845873,-1.468376517,-0.977615893,11.70000076,-46.81875229,-27.65625191,149.429277,,,-1.190190011,8.818987274,-0.822652423,1.256250024,-62.30625153,-42.95625305,0.042271842,-0.006963858,-0.081122844,-1.190190011,8.818987274,-0.822652423,19.92064094,32,83,18,21
14.16,0.60893029,0.20608902,-0.200880736,-0.946170926,9.755645275,0.320184514,-0.041630435,-0.033292129,0.015699224,-0.526909888,-0.595222175,0.440399647,0.417282477,-2.815289021,-1.468761802,-0.978918433,10.20000076,-44.11875153,-27.69375038,147.8831258,0.694915771,996.5421143,-0.312024074,9.614839935,0.755653387,-0.243750006,-59.60625076,-42.99375153,-0.049113529,-0.031154104,0.016615522,-0.312024074,9.614839935,0.755653387,19.88569372,32,83,18,21
14.17,0.908717573,0.155554771,1.041436613,-0.953124195,9.754999161,0.319258541,-0.010231985,-0.024587308,0.135459261,-0.526880026,-0.5955607,0.440344468,0.416895166,-2.818377376,-1.468116939,-0.981243908,12.84375095,-48.09375381,-29.00625038,148.9050287,,,-0.244067911,10.46800089,1.835294992,2.400000095,-63.58125305,-44.30625153,-0.017715079,-0.02244928,0.136375563,-0.244067911,10.46800089,1.835294992,19.8900182,32,83,18,21
14.18,-0.379957527,0.734053612,1.22624439,-0.967945337,9.753448963,0.321996167,-8.25E-04,-0.001404989,0.127243132,-0.526419938,-0.596076518,0.440504521,0.416569978,-2.820448756,-1.466586471,-0.983081043,10.61250019,-43.72500229,-25.98750114,149.2753067,,,-1.994178414,10.04937649,1.135155058,0.168750003,-59.19375229,-41.28750229,-0.008307761,7.33E-04,0.128159431,-1.994178414,10.04937649,1.135155058,19.90423424,32,83,18,21
14.19,-1.722943783,-0.103153706,-0.043553203,-0.969208151,9.753175735,0.326481268,0.04621192,0.018875721,-0.074953107,-0.526151627,-0.596070349,0.440585956,0.416831583,-2.816673994,-1.466318071,-0.979928255,11.00625038,-48.22500229,-30.22500038,147.9225878,,,-2.527777767,9.388000107,0.003828517,0.5625,-63.71250153,-45.52500153,0.038728828,0.021013748,-0.074036812,-2.527777767,9.388000107,0.003828517,19.92442491,32,83,18,21
14.2,-0.862739801,-0.306175232,-0.570040375,-0.956009865,9.754377365,0.3294577,0.022296565,0.068264139,-0.157908544,-0.526252508,-0.595529616,0.440553501,0.417510867,-2.809717178,-1.467500031,-0.974077582,10.57500076,-46.27500153,-27.35625076,149.4098245,0.76361084,996.5340576,-1.560718566,9.443274498,-0.267397927,0.131250009,-61.76250076,-42.65625,0.014813471,0.070402165,-0.156992249,-1.560718566,9.443274498,-0.267397927,19.9004597,32,83,18,21
14.21,0.928133309,-0.287585258,-1.039689779,-0.941301435,9.755849361,0.328238711,-0.00131336,0.124310982,-0.123944466,-0.526495486,-0.594860733,0.440606043,0.41810225,-2.806071162,-1.468966007,-0.971522331,16.74375153,-47.04375076,-26.68125153,150.4399024,,,0.044985068,9.468399334,-0.761874712,6.300000191,-62.51250076,-41.98125076,-0.008796453,0.126449011,-0.123028164,0.044985068,9.468399334,-0.761874712,19.90858601,32,83,18,21
14.22,0.673734903,-0.969138145,-1.64605391,-0.93629998,9.756458282,0.324442387,-0.00632245,-0.032681266,-0.015943572,-0.526739895,-0.594651222,0.440599531,0.418099374,-2.808025837,-1.469578147,-0.973436296,11.66250038,-45.75,-27.84375191,148.6750302,,,0.208773784,9.405587673,-1.135394335,1.21875,-61.21875381,-43.14375305,-0.013805544,-0.03054324,-0.015027274,0.208773784,9.405587673,-1.135394335,19.89012713,32,83,18,21
